"","tree","Date","Freq","cluster"
"468","Pseudomonas_aeruginosa3333.png","2013",3,"cluster1"
"469","Pseudomonas_aeruginosa3333.png","2014",8,"cluster1"
"470","Pseudomonas_aeruginosa3333.png","2015",4,"cluster1"
"471","Pseudomonas_aeruginosa3333.png","2016",4,"cluster1"
"472","Pseudomonas_aeruginosa3333.png","2017",14,"cluster1"
"473","Pseudomonas_aeruginosa3333.png","2018",10,"cluster1"
"474","Pseudomonas_aeruginosa3333.png","2019",2,"cluster1"
"475","Pseudomonas_aeruginosa3469.png","2010",1,"cluster1"
"476","Pseudomonas_aeruginosa3469.png","2012",1,"cluster1"
"477","Pseudomonas_aeruginosa3469.png","2013",2,"cluster1"
"478","Pseudomonas_aeruginosa3469.png","2014",6,"cluster1"
"479","Pseudomonas_aeruginosa3469.png","2015",1,"cluster1"
"480","Pseudomonas_aeruginosa3469.png","2016",8,"cluster1"
"481","Pseudomonas_aeruginosa3469.png","2017",14,"cluster1"
"482","Pseudomonas_aeruginosa3469.png","2018",17,"cluster1"
"483","Pseudomonas_aeruginosa3469.png","2019",1,"cluster1"
"484","Pseudomonas_aeruginosa3519.png","2013",5,"cluster1"
"485","Pseudomonas_aeruginosa3519.png","2014",20,"cluster1"
"486","Pseudomonas_aeruginosa3519.png","2015",17,"cluster1"
"487","Pseudomonas_aeruginosa3519.png","2016",16,"cluster1"
"488","Pseudomonas_aeruginosa3519.png","2017",12,"cluster1"
"489","Pseudomonas_aeruginosa3519.png","2018",16,"cluster1"
"490","Pseudomonas_aeruginosa3718.png","2014",16,"cluster1"
"491","Pseudomonas_aeruginosa3718.png","2015",21,"cluster1"
"492","Pseudomonas_aeruginosa3718.png","2016",6,"cluster1"
"493","Pseudomonas_aeruginosa3718.png","2017",10,"cluster1"
"494","Pseudomonas_aeruginosa3718.png","2018",23,"cluster1"
"495","Pseudomonas_aeruginosa3718.png","2019",1,"cluster1"
"496","Pseudomonas_aeruginosa5074.png","2013",3,"cluster1"
"497","Pseudomonas_aeruginosa5074.png","2014",8,"cluster1"
"498","Pseudomonas_aeruginosa5074.png","2015",17,"cluster1"
"499","Pseudomonas_aeruginosa5074.png","2016",7,"cluster1"
"500","Pseudomonas_aeruginosa5074.png","2017",6,"cluster1"
"501","Pseudomonas_aeruginosa5074.png","2018",23,"cluster1"
"502","Pseudomonas_aeruginosa5074.png","2019",3,"cluster1"
"503","Salmonella35185.png","2014",3,"cluster1"
"504","Salmonella35185.png","2015",5,"cluster1"
"505","Salmonella35185.png","2016",6,"cluster1"
"506","Salmonella35185.png","2017",33,"cluster1"
"507","Salmonella35185.png","2018",26,"cluster1"
"508","Salmonella35185.png","2019",2,"cluster1"
"509","Salmonella35789.png","2015",9,"cluster1"
"510","Salmonella35789.png","2016",10,"cluster1"
"511","Salmonella35789.png","2017",32,"cluster1"
"512","Salmonella35789.png","2018",37,"cluster1"
"513","Salmonella35789.png","2019",4,"cluster1"
"514","Salmonella36588.png","2014",2,"cluster1"
"515","Salmonella36588.png","2015",17,"cluster1"
"516","Salmonella36588.png","2016",5,"cluster1"
"517","Salmonella36588.png","2017",3,"cluster1"
"518","Salmonella36588.png","2018",7,"cluster1"
"519","Salmonella36588.png","2019",3,"cluster1"
"520","Salmonella39866.png","2014",1,"cluster1"
"521","Salmonella39866.png","2015",13,"cluster1"
"522","Salmonella39866.png","2016",5,"cluster1"
"523","Salmonella39866.png","2017",13,"cluster1"
"524","Salmonella39866.png","2018",53,"cluster1"
"525","Salmonella39866.png","2019",7,"cluster1"
"526","Salmonella39995.png","2014",1,"cluster1"
"527","Salmonella39995.png","2015",4,"cluster1"
"528","Salmonella39995.png","2016",5,"cluster1"
"529","Salmonella39995.png","2017",8,"cluster1"
"530","Salmonella39995.png","2018",14,"cluster1"
"531","Salmonella39995.png","2019",3,"cluster1"
"532","Salmonella40460.png","2012",1,"cluster1"
"533","Salmonella40460.png","2015",6,"cluster1"
"534","Salmonella40460.png","2016",3,"cluster1"
"535","Salmonella40460.png","2017",6,"cluster1"
"536","Salmonella40460.png","2018",20,"cluster1"
"537","Salmonella40460.png","2019",12,"cluster1"
"538","Salmonella42152.png","2015",9,"cluster1"
"539","Salmonella42152.png","2016",3,"cluster1"
"540","Salmonella42152.png","2017",11,"cluster1"
"541","Salmonella42152.png","2018",53,"cluster1"
"542","Salmonella42152.png","2019",3,"cluster1"
"543","Salmonella42921.png","2014",5,"cluster1"
"544","Salmonella42921.png","2015",24,"cluster1"
"545","Salmonella42921.png","2016",14,"cluster1"
"546","Salmonella42921.png","2017",22,"cluster1"
"547","Salmonella42921.png","2018",26,"cluster1"
"548","Salmonella42921.png","2019",1,"cluster1"
"549","Salmonella43494.png","2014",1,"cluster1"
"550","Salmonella43494.png","2015",4,"cluster1"
"551","Salmonella43494.png","2016",3,"cluster1"
"552","Salmonella43494.png","2017",10,"cluster1"
"553","Salmonella43494.png","2018",10,"cluster1"
"554","Salmonella43494.png","2019",8,"cluster1"
"555","Salmonella43530.png","2013",3,"cluster1"
"556","Salmonella43530.png","2014",1,"cluster1"
"557","Salmonella43530.png","2015",14,"cluster1"
"558","Salmonella43530.png","2016",13,"cluster1"
"559","Salmonella43530.png","2017",19,"cluster1"
"560","Salmonella43530.png","2018",19,"cluster1"
"561","Salmonella43530.png","2019",2,"cluster1"
"562","Salmonella44595.png","2015",9,"cluster1"
"563","Salmonella44595.png","2016",4,"cluster1"
"564","Salmonella44595.png","2017",5,"cluster1"
"565","Salmonella44595.png","2018",23,"cluster1"
"566","Salmonella44595.png","2019",3,"cluster1"
"567","Salmonella44695.png","2014",4,"cluster1"
"568","Salmonella44695.png","2015",10,"cluster1"
"569","Salmonella44695.png","2016",6,"cluster1"
"570","Salmonella44695.png","2017",8,"cluster1"
"571","Salmonella44695.png","2018",23,"cluster1"
"572","Salmonella44695.png","2019",5,"cluster1"
"573","Salmonella45166.png","2014",2,"cluster1"
"574","Salmonella45166.png","2015",15,"cluster1"
"575","Salmonella45166.png","2016",6,"cluster1"
"576","Salmonella45166.png","2017",21,"cluster1"
"577","Salmonella45166.png","2018",24,"cluster1"
"578","Salmonella45166.png","2019",3,"cluster1"
"579","Salmonella45236.png","2013",1,"cluster1"
"580","Salmonella45236.png","2014",4,"cluster1"
"581","Salmonella45236.png","2015",14,"cluster1"
"582","Salmonella45236.png","2016",6,"cluster1"
"583","Salmonella45236.png","2017",25,"cluster1"
"584","Salmonella45236.png","2018",31,"cluster1"
"585","Salmonella45236.png","2019",3,"cluster1"
"586","Salmonella45349.png","2013",1,"cluster1"
"587","Salmonella45349.png","2014",2,"cluster1"
"588","Salmonella45349.png","2015",20,"cluster1"
"589","Salmonella45349.png","2016",13,"cluster1"
"590","Salmonella45349.png","2017",24,"cluster1"
"591","Salmonella45349.png","2018",32,"cluster1"
"592","Salmonella45349.png","2019",4,"cluster1"
"593","Salmonella46312.png","2014",2,"cluster1"
"594","Salmonella46312.png","2015",17,"cluster1"
"595","Salmonella46312.png","2016",12,"cluster1"
"596","Salmonella46312.png","2017",19,"cluster1"
"597","Salmonella46312.png","2018",39,"cluster1"
"598","Salmonella46312.png","2019",7,"cluster1"
"599","Salmonella47520.png","2014",1,"cluster1"
"600","Salmonella47520.png","2015",7,"cluster1"
"601","Salmonella47520.png","2016",5,"cluster1"
"602","Salmonella47520.png","2017",9,"cluster1"
"603","Salmonella47520.png","2018",20,"cluster1"
"604","Salmonella47520.png","2019",1,"cluster1"
"605","Salmonella47690.png","2015",11,"cluster1"
"606","Salmonella47690.png","2016",17,"cluster1"
"607","Salmonella47690.png","2017",23,"cluster1"
"608","Salmonella47690.png","2018",23,"cluster1"
"609","Salmonella47690.png","2019",2,"cluster1"
"610","Salmonella48996.png","2010",1,"cluster1"
"611","Salmonella48996.png","2013",12,"cluster1"
"612","Salmonella48996.png","2014",1,"cluster1"
"613","Salmonella48996.png","2015",6,"cluster1"
"614","Salmonella48996.png","2016",8,"cluster1"
"615","Salmonella48996.png","2017",17,"cluster1"
"616","Salmonella48996.png","2018",30,"cluster1"
"617","Salmonella48996.png","2019",17,"cluster1"
"618","Salmonella49380.png","2015",14,"cluster1"
"619","Salmonella49380.png","2016",8,"cluster1"
"620","Salmonella49380.png","2017",25,"cluster1"
"621","Salmonella49380.png","2018",29,"cluster1"
"622","Salmonella49380.png","2019",2,"cluster1"
"623","Salmonella50921.png","2014",4,"cluster1"
"624","Salmonella50921.png","2015",11,"cluster1"
"625","Salmonella50921.png","2016",17,"cluster1"
"626","Salmonella50921.png","2017",10,"cluster1"
"627","Salmonella50921.png","2018",17,"cluster1"
"628","Salmonella50921.png","2019",1,"cluster1"
"629","Salmonella51666.png","2015",10,"cluster1"
"630","Salmonella51666.png","2017",18,"cluster1"
"631","Salmonella51666.png","2018",14,"cluster1"
"632","Salmonella51666.png","2019",6,"cluster1"
"633","Salmonella51971.png","2015",8,"cluster1"
"634","Salmonella51971.png","2016",5,"cluster1"
"635","Salmonella51971.png","2017",21,"cluster1"
"636","Salmonella51971.png","2018",22,"cluster1"
"637","Salmonella51971.png","2019",4,"cluster1"
"638","Salmonella56745.png","2014",3,"cluster1"
"639","Salmonella56745.png","2015",13,"cluster1"
"640","Salmonella56745.png","2016",4,"cluster1"
"641","Salmonella56745.png","2017",12,"cluster1"
"642","Salmonella56745.png","2018",39,"cluster1"
"643","Salmonella56745.png","2019",9,"cluster1"
"644","Salmonella57243.png","2014",3,"cluster1"
"645","Salmonella57243.png","2015",11,"cluster1"
"646","Salmonella57243.png","2017",17,"cluster1"
"647","Salmonella57243.png","2018",41,"cluster1"
"648","Salmonella57243.png","2019",4,"cluster1"
"649","Salmonella57340.png","2014",2,"cluster1"
"650","Salmonella57340.png","2015",6,"cluster1"
"651","Salmonella57340.png","2016",3,"cluster1"
"652","Salmonella57340.png","2017",41,"cluster1"
"653","Salmonella57340.png","2018",38,"cluster1"
"654","Salmonella57340.png","2019",6,"cluster1"
"655","Salmonella57733.png","2014",3,"cluster1"
"656","Salmonella57733.png","2015",7,"cluster1"
"657","Salmonella57733.png","2017",12,"cluster1"
"658","Salmonella57733.png","2018",32,"cluster1"
"659","Salmonella57733.png","2019",3,"cluster1"
"660","Salmonella58038.png","2015",20,"cluster1"
"661","Salmonella58038.png","2017",13,"cluster1"
"662","Salmonella58038.png","2018",42,"cluster1"
"663","Salmonella58038.png","2019",11,"cluster1"
"664","Salmonella58394.png","2015",10,"cluster1"
"665","Salmonella58394.png","2016",10,"cluster1"
"666","Salmonella58394.png","2017",15,"cluster1"
"667","Salmonella58394.png","2018",30,"cluster1"
"668","Salmonella58394.png","2019",3,"cluster1"
"669","Salmonella59410.png","2015",6,"cluster1"
"670","Salmonella59410.png","2016",6,"cluster1"
"671","Salmonella59410.png","2017",26,"cluster1"
"672","Salmonella59410.png","2018",29,"cluster1"
"673","Salmonella59410.png","2019",7,"cluster1"
"674","Salmonella59484.png","2013",1,"cluster1"
"675","Salmonella59484.png","2015",14,"cluster1"
"676","Salmonella59484.png","2016",6,"cluster1"
"677","Salmonella59484.png","2017",10,"cluster1"
"678","Salmonella59484.png","2018",33,"cluster1"
"679","Salmonella59484.png","2019",4,"cluster1"
"680","Salmonella59595.png","2014",1,"cluster1"
"681","Salmonella59595.png","2015",4,"cluster1"
"682","Salmonella59595.png","2016",5,"cluster1"
"683","Salmonella59595.png","2017",14,"cluster1"
"684","Salmonella59595.png","2018",26,"cluster1"
"685","Salmonella59595.png","2019",1,"cluster1"
"686","Salmonella60561.png","2013",1,"cluster1"
"687","Salmonella60561.png","2014",7,"cluster1"
"688","Salmonella60561.png","2015",13,"cluster1"
"689","Salmonella60561.png","2016",4,"cluster1"
"690","Salmonella60561.png","2017",15,"cluster1"
"691","Salmonella60561.png","2018",41,"cluster1"
"692","Salmonella60561.png","2019",11,"cluster1"
"693","Salmonella63303.png","2015",3,"cluster1"
"694","Salmonella63303.png","2017",15,"cluster1"
"695","Salmonella63303.png","2018",17,"cluster1"
"696","Salmonella63303.png","2019",6,"cluster1"
"697","Salmonella63595.png","2012",1,"cluster1"
"698","Salmonella63595.png","2014",2,"cluster1"
"699","Salmonella63595.png","2015",10,"cluster1"
"700","Salmonella63595.png","2016",2,"cluster1"
"701","Salmonella63595.png","2017",11,"cluster1"
"702","Salmonella63595.png","2018",17,"cluster1"
"703","Salmonella63595.png","2019",5,"cluster1"
"704","Salmonella63763.png","2013",1,"cluster1"
"705","Salmonella63763.png","2014",3,"cluster1"
"706","Salmonella63763.png","2015",10,"cluster1"
"707","Salmonella63763.png","2016",6,"cluster1"
"708","Salmonella63763.png","2017",24,"cluster1"
"709","Salmonella63763.png","2018",34,"cluster1"
"710","Salmonella63763.png","2019",9,"cluster1"
"711","Salmonella64429.png","2012",2,"cluster1"
"712","Salmonella64429.png","2014",1,"cluster1"
"713","Salmonella64429.png","2015",9,"cluster1"
"714","Salmonella64429.png","2016",6,"cluster1"
"715","Salmonella64429.png","2017",25,"cluster1"
"716","Salmonella64429.png","2018",40,"cluster1"
"717","Salmonella64429.png","2019",12,"cluster1"
"718","Salmonella64613.png","2014",2,"cluster1"
"719","Salmonella64613.png","2015",13,"cluster1"
"720","Salmonella64613.png","2016",5,"cluster1"
"721","Salmonella64613.png","2017",2,"cluster1"
"722","Salmonella64613.png","2018",10,"cluster1"
"723","Salmonella64613.png","2019",7,"cluster1"
"724","Salmonella65933.png","2015",13,"cluster1"
"725","Salmonella65933.png","2016",5,"cluster1"
"726","Salmonella65933.png","2017",7,"cluster1"
"727","Salmonella65933.png","2018",56,"cluster1"
"728","Salmonella65933.png","2019",14,"cluster1"
"729","Salmonella66559.png","2014",2,"cluster1"
"730","Salmonella66559.png","2015",16,"cluster1"
"731","Salmonella66559.png","2016",5,"cluster1"
"732","Salmonella66559.png","2017",14,"cluster1"
"733","Salmonella66559.png","2018",10,"cluster1"
"734","Salmonella66559.png","2019",8,"cluster1"
"735","Salmonella68490.png","2014",2,"cluster1"
"736","Salmonella68490.png","2015",4,"cluster1"
"737","Salmonella68490.png","2016",3,"cluster1"
"738","Salmonella68490.png","2017",3,"cluster1"
"739","Salmonella68490.png","2019",27,"cluster1"
"740","Acinetobacter2131.png","2012",1,"cluster2"
"741","Acinetobacter2131.png","2013",5,"cluster2"
"742","Acinetobacter2131.png","2014",4,"cluster2"
"743","Acinetobacter2131.png","2015",2,"cluster2"
"744","Acinetobacter2131.png","2016",9,"cluster2"
"745","Acinetobacter2131.png","2017",7,"cluster2"
"746","Acinetobacter2131.png","2018",24,"cluster2"
"747","Acinetobacter2131.png","2019",21,"cluster2"
"748","Acinetobacter2491.png","2012",2,"cluster2"
"749","Acinetobacter2491.png","2013",1,"cluster2"
"750","Acinetobacter2491.png","2014",10,"cluster2"
"751","Acinetobacter2491.png","2015",8,"cluster2"
"752","Acinetobacter2491.png","2016",17,"cluster2"
"753","Acinetobacter2491.png","2017",28,"cluster2"
"754","Acinetobacter2491.png","2018",20,"cluster2"
"755","Acinetobacter2491.png","2019",8,"cluster2"
"756","Campylobacter10130.png","2012",3,"cluster2"
"757","Campylobacter10130.png","2016",28,"cluster2"
"758","Campylobacter10130.png","2017",7,"cluster2"
"759","Campylobacter10167.png","2012",4,"cluster2"
"760","Campylobacter10167.png","2013",1,"cluster2"
"761","Campylobacter10167.png","2015",8,"cluster2"
"762","Campylobacter10167.png","2016",56,"cluster2"
"763","Campylobacter10167.png","2017",12,"cluster2"
"764","Campylobacter10167.png","2018",5,"cluster2"
"765","Campylobacter10167.png","2019",6,"cluster2"
"766","Campylobacter10260.png","2015",4,"cluster2"
"767","Campylobacter10260.png","2016",2,"cluster2"
"768","Campylobacter10260.png","2017",12,"cluster2"
"769","Campylobacter10260.png","2018",41,"cluster2"
"770","Campylobacter10260.png","2019",4,"cluster2"
"771","Campylobacter10323.png","2012",1,"cluster2"
"772","Campylobacter10323.png","2015",4,"cluster2"
"773","Campylobacter10323.png","2016",9,"cluster2"
"774","Campylobacter10323.png","2017",25,"cluster2"
"775","Campylobacter10323.png","2018",23,"cluster2"
"776","Campylobacter10323.png","2019",4,"cluster2"
"777","Campylobacter10485.png","2015",7,"cluster2"
"778","Campylobacter10485.png","2016",11,"cluster2"
"779","Campylobacter10485.png","2017",20,"cluster2"
"780","Campylobacter10485.png","2018",53,"cluster2"
"781","Campylobacter10485.png","2019",8,"cluster2"
"782","Campylobacter10619.png","2012",1,"cluster2"
"783","Campylobacter10619.png","2015",1,"cluster2"
"784","Campylobacter10619.png","2016",7,"cluster2"
"785","Campylobacter10619.png","2017",22,"cluster2"
"786","Campylobacter10619.png","2018",30,"cluster2"
"787","Campylobacter10619.png","2019",4,"cluster2"
"788","Campylobacter10837.png","2015",1,"cluster2"
"789","Campylobacter10837.png","2016",4,"cluster2"
"790","Campylobacter10837.png","2017",25,"cluster2"
"791","Campylobacter10837.png","2018",49,"cluster2"
"792","Campylobacter10837.png","2019",9,"cluster2"
"793","Campylobacter10925.png","2012",4,"cluster2"
"794","Campylobacter10925.png","2015",9,"cluster2"
"795","Campylobacter10925.png","2016",26,"cluster2"
"796","Campylobacter10925.png","2017",13,"cluster2"
"797","Campylobacter10925.png","2018",14,"cluster2"
"798","Campylobacter10925.png","2019",3,"cluster2"
"799","Campylobacter11499.png","2015",11,"cluster2"
"800","Campylobacter11499.png","2016",38,"cluster2"
"801","Campylobacter11499.png","2017",15,"cluster2"
"802","Campylobacter11499.png","2018",15,"cluster2"
"803","Campylobacter11499.png","2019",2,"cluster2"
"804","Campylobacter11744.png","2012",4,"cluster2"
"805","Campylobacter11744.png","2015",6,"cluster2"
"806","Campylobacter11744.png","2016",25,"cluster2"
"807","Campylobacter11744.png","2017",25,"cluster2"
"808","Campylobacter11744.png","2018",32,"cluster2"
"809","Campylobacter11744.png","2019",5,"cluster2"
"810","Campylobacter11893.png","2012",2,"cluster2"
"811","Campylobacter11893.png","2015",3,"cluster2"
"812","Campylobacter11893.png","2016",13,"cluster2"
"813","Campylobacter11893.png","2017",27,"cluster2"
"814","Campylobacter11893.png","2018",29,"cluster2"
"815","Campylobacter11893.png","2019",2,"cluster2"
"816","Campylobacter12192.png","2015",2,"cluster2"
"817","Campylobacter12192.png","2016",19,"cluster2"
"818","Campylobacter12192.png","2017",24,"cluster2"
"819","Campylobacter12192.png","2018",38,"cluster2"
"820","Campylobacter12192.png","2019",2,"cluster2"
"821","Campylobacter12559.png","2012",1,"cluster2"
"822","Campylobacter12559.png","2016",15,"cluster2"
"823","Campylobacter12559.png","2017",24,"cluster2"
"824","Campylobacter12559.png","2018",29,"cluster2"
"825","Campylobacter12559.png","2019",2,"cluster2"
"826","Campylobacter12864.png","2015",3,"cluster2"
"827","Campylobacter12864.png","2016",22,"cluster2"
"828","Campylobacter12864.png","2017",12,"cluster2"
"829","Campylobacter12864.png","2018",17,"cluster2"
"830","Campylobacter12938.png","2015",3,"cluster2"
"831","Campylobacter12938.png","2016",10,"cluster2"
"832","Campylobacter12938.png","2017",8,"cluster2"
"833","Campylobacter12938.png","2018",28,"cluster2"
"834","Campylobacter12938.png","2019",1,"cluster2"
